Entity,Code,Day,lockdown,model_step
Ukraine,UKR,19/03/2020,1,18
Ukraine,UKR,20/03/2020,1,19
Ukraine,UKR,21/03/2020,1,20
Ukraine,UKR,22/03/2020,1,21
Ukraine,UKR,23/03/2020,1,22
Ukraine,UKR,24/03/2020,1,23
Ukraine,UKR,25/03/2020,1,24
Ukraine,UKR,26/03/2020,1,25
Ukraine,UKR,27/03/2020,1,26
Ukraine,UKR,28/03/2020,1,27
Ukraine,UKR,29/03/2020,1,28
Ukraine,UKR,30/03/2020,1,29
Ukraine,UKR,31/03/2020,1,30
United Arab Emirates,ARE,01/03/2020,0,0
United Arab Emirates,ARE,02/03/2020,0,1
United Arab Emirates,ARE,03/03/2020,0,2
United Arab Emirates,ARE,04/03/2020,0,3
United Arab Emirates,ARE,05/03/2020,0,4
United Arab Emirates,ARE,06/03/2020,0,5
United Arab Emirates,ARE,07/03/2020,0,6
United Arab Emirates,ARE,08/03/2020,1,7
United Arab Emirates,ARE,09/03/2020,1,8
United Arab Emirates,ARE,10/03/2020,1,9
United Arab Emirates,ARE,11/03/2020,1,10
United Arab Emirates,ARE,12/03/2020,1,11
United Arab Emirates,ARE,13/03/2020,1,12
United Arab Emirates,ARE,14/03/2020,1,13
United Arab Emirates,ARE,15/03/2020,1,14
United Arab Emirates,ARE,16/03/2020,1,15
United Arab Emirates,ARE,17/03/2020,1,16
United Arab Emirates,ARE,18/03/2020,1,17
United Arab Emirates,ARE,19/03/2020,1,18
United Arab Emirates,ARE,20/03/2020,1,19
United Arab Emirates,ARE,21/03/2020,1,20
United Arab Emirates,ARE,22/03/2020,1,21
United Arab Emirates,ARE,23/03/2020,1,22
United Arab Emirates,ARE,24/03/2020,1,23
United Arab Emirates,ARE,25/03/2020,1,24
United Arab Emirates,ARE,26/03/2020,1,25
United Arab Emirates,ARE,27/03/2020,1,26
United Arab Emirates,ARE,28/03/2020,1,27
United Arab Emirates,ARE,29/03/2020,1,28
United Arab Emirates,ARE,30/03/2020,1,29
United Arab Emirates,ARE,31/03/2020,1,30
United Kingdom,GBR,01/03/2020,0,0
United Kingdom,GBR,02/03/2020,0,1
United Kingdom,GBR,03/03/2020,0,2
United Kingdom,GBR,04/03/2020,0,3
United Kingdom,GBR,05/03/2020,0,4
United Kingdom,GBR,06/03/2020,0,5
United Kingdom,GBR,07/03/2020,0,6
United Kingdom,GBR,08/03/2020,0,7
United Kingdom,GBR,09/03/2020,0,8
United Kingdom,GBR,10/03/2020,0,9
United Kingdom,GBR,11/03/2020,0,10
United Kingdom,GBR,12/03/2020,0,11
United Kingdom,GBR,13/03/2020,0,12
United Kingdom,GBR,14/03/2020,0,13
United Kingdom,GBR,15/03/2020,0,14
United Kingdom,GBR,16/03/2020,0,15
United Kingdom,GBR,17/03/2020,0,16
United Kingdom,GBR,18/03/2020,1,17
United Kingdom,GBR,19/03/2020,1,18
United Kingdom,GBR,20/03/2020,1,19
United Kingdom,GBR,21/03/2020,1,20
United Kingdom,GBR,22/03/2020,1,21
United Kingdom,GBR,23/03/2020,1,22
United Kingdom,GBR,24/03/2020,1,23
United Kingdom,GBR,25/03/2020,1,24
United Kingdom,GBR,26/03/2020,1,25
United Kingdom,GBR,27/03/2020,1,26
United Kingdom,GBR,28/03/2020,1,27
United Kingdom,GBR,29/03/2020,1,28
United Kingdom,GBR,30/03/2020,1,29
United Kingdom,GBR,31/03/2020,1,30
United States,USA,01/03/2020,0,0
United States,USA,02/03/2020,0,1
United States,USA,03/03/2020,0,2
United States,USA,04/03/2020,0,3
United States,USA,05/03/2020,1,4
United States,USA,06/03/2020,1,5
United States,USA,07/03/2020,1,6
United States,USA,08/03/2020,1,7
United States,USA,09/03/2020,1,8
United States,USA,10/03/2020,1,9
United States,USA,11/03/2020,1,10
United States,USA,12/03/2020,1,11
United States,USA,13/03/2020,1,12
United States,USA,14/03/2020,1,13
United States,USA,15/03/2020,1,14
United States,USA,16/03/2020,1,15
United States,USA,17/03/2020,1,16
United States,USA,18/03/2020,1,17
United States,USA,19/03/2020,1,18
United States,USA,20/03/2020,1,19
United States,USA,21/03/2020,1,20
United States,USA,22/03/2020,1,21
United States,USA,23/03/2020,1,22
United States,USA,24/03/2020,1,23
United States,USA,25/03/2020,1,24
United States,USA,26/03/2020,1,25
United States,USA,27/03/2020,1,26
United States,USA,28/03/2020,1,27
United States,USA,29/03/2020,1,28
United States,USA,30/03/2020,1,29
United States,USA,31/03/2020,1,30
Uruguay,URY,01/03/2020,0,0
Uruguay,URY,02/03/2020,0,1
Uruguay,URY,03/03/2020,0,2
Uruguay,URY,04/03/2020,0,3
Uruguay,URY,05/03/2020,0,4
Uruguay,URY,06/03/2020,0,5
Uruguay,URY,07/03/2020,0,6
Uruguay,URY,08/03/2020,0,7
Uruguay,URY,09/03/2020,0,8
Uruguay,URY,10/03/2020,0,9
Uruguay,URY,11/03/2020,0,10
Uruguay,URY,12/03/2020,0,11
Uruguay,URY,13/03/2020,0,12
Uruguay,URY,14/03/2020,1,13
Uruguay,URY,15/03/2020,1,14
Uruguay,URY,16/03/2020,1,15
Uruguay,URY,17/03/2020,1,16
Uruguay,URY,18/03/2020,1,17
Uruguay,URY,19/03/2020,1,18
Uruguay,URY,20/03/2020,1,19
Uruguay,URY,21/03/2020,1,20
Uruguay,URY,22/03/2020,1,21
Uruguay,URY,23/03/2020,1,22
Uruguay,URY,24/03/2020,1,23
Uruguay,URY,25/03/2020,1,24
Uruguay,URY,26/03/2020,1,25
Uruguay,URY,27/03/2020,1,26
Uruguay,URY,28/03/2020,1,27
Uruguay,URY,29/03/2020,1,28
Uruguay,URY,30/03/2020,1,29
Uruguay,URY,31/03/2020,1,30
Uzbekistan,UZB,01/03/2020,0,0
Uzbekistan,UZB,02/03/2020,0,1
Uzbekistan,UZB,03/03/2020,0,2
Uzbekistan,UZB,04/03/2020,0,3
Uzbekistan,UZB,05/03/2020,0,4
Uzbekistan,UZB,06/03/2020,0,5
Uzbekistan,UZB,07/03/2020,0,6
Uzbekistan,UZB,08/03/2020,0,7
Uzbekistan,UZB,09/03/2020,0,8
Uzbekistan,UZB,10/03/2020,0,9
Uzbekistan,UZB,11/03/2020,0,10
Uzbekistan,UZB,12/03/2020,0,11
Uzbekistan,UZB,13/03/2020,0,12
Uzbekistan,UZB,14/03/2020,0,13
Uzbekistan,UZB,15/03/2020,0,14
Uzbekistan,UZB,16/03/2020,1,15
Uzbekistan,UZB,17/03/2020,1,16
Uzbekistan,UZB,18/03/2020,1,17
Uzbekistan,UZB,19/03/2020,1,18
Uzbekistan,UZB,20/03/2020,1,19
Uzbekistan,UZB,21/03/2020,1,20
Uzbekistan,UZB,22/03/2020,1,21
Uzbekistan,UZB,23/03/2020,1,22
Uzbekistan,UZB,24/03/2020,1,23
Uzbekistan,UZB,25/03/2020,1,24
Uzbekistan,UZB,26/03/2020,1,25
Uzbekistan,UZB,27/03/2020,1,26
Uzbekistan,UZB,28/03/2020,1,27
Uzbekistan,UZB,29/03/2020,1,28
Uzbekistan,UZB,30/03/2020,1,29
Uzbekistan,UZB,31/03/2020,1,30
Venezuela,VEN,01/03/2020,0,0
Venezuela,VEN,02/03/2020,0,1
Venezuela,VEN,03/03/2020,0,2
Venezuela,VEN,04/03/2020,0,3
Venezuela,VEN,05/03/2020,0,4
Venezuela,VEN,06/03/2020,0,5
Venezuela,VEN,07/03/2020,0,6
Venezuela,VEN,08/03/2020,0,7
Venezuela,VEN,09/03/2020,0,8
Venezuela,VEN,10/03/2020,0,9
Venezuela,VEN,11/03/2020,0,10
Venezuela,VEN,12/03/2020,0,11
Venezuela,VEN,13/03/2020,0,12
Venezuela,VEN,14/03/2020,0,13
Venezuela,VEN,15/03/2020,0,14
Venezuela,VEN,16/03/2020,1,15
Venezuela,VEN,17/03/2020,1,16
Venezuela,VEN,18/03/2020,1,17
Venezuela,VEN,19/03/2020,1,18
Venezuela,VEN,20/03/2020,1,19
Venezuela,VEN,21/03/2020,1,20
Venezuela,VEN,22/03/2020,1,21
Venezuela,VEN,23/03/2020,1,22
Venezuela,VEN,24/03/2020,1,23
Venezuela,VEN,25/03/2020,1,24
Venezuela,VEN,26/03/2020,1,25
Venezuela,VEN,27/03/2020,1,26
Venezuela,VEN,28/03/2020,1,27
Venezuela,VEN,29/03/2020,1,28
Venezuela,VEN,30/03/2020,1,29
Venezuela,VEN,31/03/2020,1,30
Vietnam,VNM,01/03/2020,1,0
Vietnam,VNM,02/03/2020,1,1
Vietnam,VNM,03/03/2020,1,2
Vietnam,VNM,04/03/2020,1,3
Vietnam,VNM,05/03/2020,1,4
Vietnam,VNM,06/03/2020,1,5
Vietnam,VNM,07/03/2020,1,6
Vietnam,VNM,08/03/2020,1,7
Vietnam,VNM,09/03/2020,1,8
Vietnam,VNM,10/03/2020,1,9
Vietnam,VNM,11/03/2020,1,10
Vietnam,VNM,12/03/2020,1,11
Vietnam,VNM,13/03/2020,1,12
Vietnam,VNM,14/03/2020,1,13
Vietnam,VNM,15/03/2020,1,14
Vietnam,VNM,16/03/2020,1,15
Vietnam,VNM,17/03/2020,1,16
Vietnam,VNM,18/03/2020,1,17
Vietnam,VNM,19/03/2020,1,18
Vietnam,VNM,20/03/2020,1,19
Vietnam,VNM,21/03/2020,1,20
Vietnam,VNM,22/03/2020,1,21
Vietnam,VNM,23/03/2020,1,22
Vietnam,VNM,24/03/2020,1,23
Vietnam,VNM,25/03/2020,1,24
Vietnam,VNM,26/03/2020,1,25
Vietnam,VNM,27/03/2020,1,26
Vietnam,VNM,28/03/2020,1,27
Vietnam,VNM,29/03/2020,1,28
Vietnam,VNM,30/03/2020,1,29
Vietnam,VNM,31/03/2020,1,30
Yemen,YEM,01/03/2020,0,0
Yemen,YEM,02/03/2020,0,1
Yemen,YEM,03/03/2020,0,2
Yemen,YEM,04/03/2020,0,3
Yemen,YEM,05/03/2020,0,4
Yemen,YEM,06/03/2020,0,5
Yemen,YEM,07/03/2020,0,6
Yemen,YEM,08/03/2020,0,7
Yemen,YEM,09/03/2020,0,8
Yemen,YEM,10/03/2020,0,9
Yemen,YEM,11/03/2020,0,10
Yemen,YEM,12/03/2020,0,11
Yemen,YEM,13/03/2020,0,12
Yemen,YEM,14/03/2020,0,13
Yemen,YEM,15/03/2020,1,14
Yemen,YEM,16/03/2020,1,15
Yemen,YEM,17/03/2020,1,16
Yemen,YEM,18/03/2020,1,17
Yemen,YEM,19/03/2020,1,18
Yemen,YEM,20/03/2020,1,19
Yemen,YEM,21/03/2020,1,20
Yemen,YEM,22/03/2020,1,21
Yemen,YEM,23/03/2020,1,22
Yemen,YEM,24/03/2020,1,23
Yemen,YEM,25/03/2020,1,24
Yemen,YEM,26/03/2020,1,25
Yemen,YEM,27/03/2020,1,26
Yemen,YEM,28/03/2020,1,27
Yemen,YEM,29/03/2020,1,28
Yemen,YEM,30/03/2020,1,29
Yemen,YEM,31/03/2020,1,30
Zambia,ZMB,01/03/2020,0,0
Zambia,ZMB,02/03/2020,0,1
Zambia,ZMB,03/03/2020,0,2
Zambia,ZMB,04/03/2020,0,3
Zambia,ZMB,05/03/2020,0,4
Zambia,ZMB,06/03/2020,0,5
Zambia,ZMB,07/03/2020,0,6
Zambia,ZMB,08/03/2020,0,7
Zambia,ZMB,09/03/2020,0,8
Zambia,ZMB,10/03/2020,0,9
Zambia,ZMB,11/03/2020,0,10
Zambia,ZMB,12/03/2020,0,11
Zambia,ZMB,13/03/2020,0,12
Zambia,ZMB,14/03/2020,0,13
Zambia,ZMB,15/03/2020,0,14
Zambia,ZMB,16/03/2020,0,15
Zambia,ZMB,17/03/2020,0,16
Zambia,ZMB,18/03/2020,0,17
Zambia,ZMB,19/03/2020,0,18
Zambia,ZMB,20/03/2020,1,19
Zambia,ZMB,21/03/2020,1,20
Zambia,ZMB,22/03/2020,1,21
Zambia,ZMB,23/03/2020,1,22
Zambia,ZMB,24/03/2020,1,23
Zambia,ZMB,25/03/2020,1,24
Zambia,ZMB,26/03/2020,1,25
Zambia,ZMB,27/03/2020,1,26
Zambia,ZMB,28/03/2020,1,27
Zambia,ZMB,29/03/2020,1,28
Zambia,ZMB,30/03/2020,1,29
Zambia,ZMB,31/03/2020,1,30
Zimbabwe,ZWE,01/03/2020,0,0
Zimbabwe,ZWE,02/03/2020,0,1
Zimbabwe,ZWE,03/03/2020,0,2
Zimbabwe,ZWE,04/03/2020,0,3
Zimbabwe,ZWE,05/03/2020,0,4
Zimbabwe,ZWE,06/03/2020,0,5
Zimbabwe,ZWE,07/03/2020,0,6
Zimbabwe,ZWE,08/03/2020,0,7
Zimbabwe,ZWE,09/03/2020,0,8
Zimbabwe,ZWE,10/03/2020,0,9
Zimbabwe,ZWE,11/03/2020,0,10
Zimbabwe,ZWE,12/03/2020,0,11
Zimbabwe,ZWE,13/03/2020,0,12
Zimbabwe,ZWE,14/03/2020,0,13
Zimbabwe,ZWE,15/03/2020,0,14
Zimbabwe,ZWE,16/03/2020,0,15
Zimbabwe,ZWE,17/03/2020,0,16
Zimbabwe,ZWE,18/03/2020,0,17
Zimbabwe,ZWE,19/03/2020,0,18
Zimbabwe,ZWE,20/03/2020,0,19
Zimbabwe,ZWE,21/03/2020,0,20
Zimbabwe,ZWE,22/03/2020,0,21
Zimbabwe,ZWE,23/03/2020,0,22
Zimbabwe,ZWE,24/03/2020,1,23
Zimbabwe,ZWE,25/03/2020,1,24
Zimbabwe,ZWE,26/03/2020,1,25
Zimbabwe,ZWE,27/03/2020,1,26
Zimbabwe,ZWE,28/03/2020,1,27
Zimbabwe,ZWE,29/03/2020,1,28
Zimbabwe,ZWE,30/03/2020,1,29
Zimbabwe,ZWE,31/03/2020,1,30
